committee,eval_judge,MSD-SP
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,GPT-5,0.06482934104161361
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,Claude-Sonnet,0.025764791098523032
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,Gemma-27B,-0.006734179471334367
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,Gemma-12B,-0.024732273386906707
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,Llama-Mav,-0.011827130698008004
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,Llama-Scout,0.026914969493032917
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,Qwen-235B,0.0059203409418411785
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,Qwen-30B,-0.005614400158220442
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,GPT-5,0.06809618764556252
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,Claude-Sonnet,0.02299034630156252
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,Gemma-27B,-0.0068865026074994146
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,Gemma-12B,-0.02490066287996899
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,Llama-Scout,0.060354305697047306
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,Qwen-235B,-0.0018018823508697754
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,Qwen-30B,-0.013112181908422088
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,Qwen-4B,0.003445188205599914
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,GPT-120B,-0.036120058531765385
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct,Claude-Sonnet,0.01666163458079581
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,Gemma-27B,-0.008249553932093215
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,Gemma-12B,-0.021664246710493745
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,Llama-Mav,0.012102724169152562
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,Qwen-235B,-0.006235102605239601
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,Qwen-30B,-0.015331078646913104
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,Qwen-4B,0.0006330321667925021
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,GPT-120B,-0.03225031618360612
claude_4_5_haiku+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct,Claude-Sonnet,0.020708492013057828
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,Gemma-27B,-0.004118277662217729
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,Gemma-12B,-0.020848594617626393
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,Llama-Mav,0.012296908280357205
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,Llama-Scout,0.056236124536296006
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,Qwen-30B,-0.013392415568831528
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,Qwen-4B,0.005062472474047619
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,GPT-120B,-0.03698062161562354
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_235b_instruct,Claude-Sonnet,0.017716995766659124
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,Gemma-27B,-0.006972451062461804
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,Gemma-12B,-0.026075795695433224
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,Llama-Mav,0.014123175679798775
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,Llama-Scout,0.057897473184774874
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,Qwen-235B,-0.00315858160464862
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,Qwen-4B,0.0019113182465778228
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,GPT-120B,-0.032226984123138014
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_30b_instruct,Claude-Sonnet,0.01825994713458473
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,Gemma-27B,-0.004248039656176081
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,Gemma-12B,-0.023404021633438674
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,Llama-Mav,0.005052071172164066
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,Llama-Scout,0.04867724607150399
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,Qwen-235B,-0.0018210797442727265
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,Qwen-30B,-0.00855293728619784
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,GPT-120B,-0.02905133240509157
claude_4_5_haiku+gemma_3_4b_it+gpt_5+qwen3_4b_instruct,Claude-Sonnet,0.01772187431961944
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,Gemma-27B,-0.026709630971768573
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,Gemma-12B,-0.03919947760374868
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,Qwen-235B,0.00777783363233768
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,Qwen-30B,-0.014812715440955297
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,Qwen-4B,-0.011905217596954933
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,GPT-120B,-0.01310673586895067
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,GPT-5,0.08374561797078542
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,Claude-Sonnet,0.03413897528444426
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,Gemma-27B,-0.0164776499914418
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,Gemma-12B,-0.030363552670908615
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,Llama-Scout,0.03994871052244437
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,Qwen-30B,-0.012503743688688812
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,Qwen-4B,-0.002452429548055704
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,GPT-120B,-0.023928469053245263
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,GPT-5,0.06156758046757768
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,Claude-Sonnet,0.027919230217270663
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,Gemma-27B,-0.025713597472336296
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,Gemma-12B,-0.043229882057687394
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,Llama-Scout,0.03751597241378626
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,Qwen-235B,0.013321417757074905
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,Qwen-4B,-0.006665222045590034
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,GPT-120B,-0.009878534523258514
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,GPT-5,0.08542222519547554
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,Claude-Sonnet,0.02932909427967481
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,Gemma-27B,-0.02106250178040784
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,Gemma-12B,-0.03872170860850309
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,Llama-Scout,0.02783749862209626
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,Qwen-235B,0.012830503286731576
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,Qwen-30B,-0.0037747526161895223
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,GPT-120B,-0.007121158486868229
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,GPT-5,0.08578338676206906
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,Claude-Sonnet,0.028673135517999354
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,Gemma-27B,-0.017827164127018735
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,Gemma-12B,-0.027690159409173416
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,Llama-Mav,0.0018041332346676112
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,Qwen-30B,-0.014973695000890297
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,Qwen-4B,-0.005972371269508545
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,GPT-120B,-0.019302937920391366
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,GPT-5,0.06778856938360617
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,Claude-Sonnet,0.0309168100612206
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,Gemma-27B,-0.027985448072732746
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,Gemma-12B,-0.041546140297446035
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,Llama-Mav,0.002681064638280495
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,Qwen-235B,0.010393443576375554
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,Qwen-4B,-0.01596568567101284
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,GPT-120B,0.0005506846788107533
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,GPT-5,0.0956117318194171
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,Claude-Sonnet,0.03873779889094939
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,Gemma-27B,-0.023354495810299004
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,Gemma-12B,-0.03909600392440752
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,Llama-Mav,-0.009869011125967964
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,Qwen-235B,0.012817398003383565
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,Qwen-30B,-0.00798232981972083
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,GPT-120B,0.0034861203758254355
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,GPT-5,0.09388757483542362
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,Claude-Sonnet,0.0382076471901206
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,Gemma-27B,-0.015466416774548027
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,Gemma-12B,-0.031756357594964535
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,Llama-Mav,0.0006309989929320983
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,Llama-Scout,0.0352640640382174
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,Qwen-4B,-0.004552201647501038
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,GPT-120B,-0.01652064055314964
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,GPT-5,0.06560609022928557
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,Claude-Sonnet,0.030070010536314168
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,Gemma-27B,-0.01236481173386221
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,Gemma-12B,-0.027002012237534498
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,Llama-Mav,-0.007958961679415025
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,Llama-Scout,0.027227239265997016
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,Qwen-30B,-0.010796349761101887
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,GPT-120B,-0.013836095163587386
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,GPT-5,0.0672345013474129
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,Claude-Sonnet,0.030043962878913893
claude_4_5_haiku+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,Gemma-27B,-0.02223494280956125
claude_4_5_haiku+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,Gemma-12B,-0.04348799862011123
claude_4_5_haiku+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,Llama-Mav,-0.017170294076934423
claude_4_5_haiku+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,Llama-Scout,0.012477807588015775
claude_4_5_haiku+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,Qwen-235B,0.02175099161515398
claude_4_5_haiku+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,GPT-120B,0.0032555971166527975
claude_4_5_haiku+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,GPT-5,0.10022882862250865
claude_4_5_haiku+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,Claude-Sonnet,0.040543741631160674
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,Gemma-27B,0.0075014710503945314
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,Gemma-12B,-0.00854150711708801
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,Gemma-4B,0.15200447977506704
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,Llama-Scout,0.0425135163053236
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,Qwen-235B,-0.005302383316361653
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,Qwen-30B,-0.012612651328334445
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,Qwen-4B,0.0062834728314522525
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,Claude-Sonnet,0.010510063855976005
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,Gemma-27B,0.007860783527145282
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,Gemma-12B,-0.0032852920140097053
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,Gemma-4B,0.15533233148586834
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,Llama-Mav,-0.0028922788569098468
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,Qwen-235B,-0.00963569651166954
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,Qwen-30B,-0.013809989985433924
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,Qwen-4B,0.0031109491994125993
claude_4_5_haiku+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,Claude-Sonnet,0.012589152416699806
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_235b_instruct,Gemma-27B,0.00652988414666722
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_235b_instruct,Gemma-12B,-0.006183840233215748
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_235b_instruct,Gemma-4B,0.15913468009038811
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_235b_instruct,Llama-Mav,-0.0032053146689557666
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_235b_instruct,Llama-Scout,0.040076020542557295
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_235b_instruct,Qwen-30B,-0.012214405256934374
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_235b_instruct,Qwen-4B,0.008080240849987042
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_235b_instruct,Claude-Sonnet,0.010475084599846897
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_30b_instruct,Gemma-27B,0.007643146720591409
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_30b_instruct,Gemma-12B,-0.005781745795211998
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_30b_instruct,Gemma-4B,0.15396346442063166
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_30b_instruct,Llama-Mav,-0.005473520935836446
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_30b_instruct,Llama-Scout,0.03878875664374862
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_30b_instruct,Qwen-235B,-0.005425330235576384
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_30b_instruct,Qwen-4B,0.005083419663605482
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_30b_instruct,Claude-Sonnet,0.010377188598411843
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_4b_instruct,Gemma-27B,0.010281830430441952
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_4b_instruct,Gemma-12B,-0.0036073473566758107
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_4b_instruct,Gemma-4B,0.15633502526981546
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_4b_instruct,Llama-Mav,-0.009093252101717186
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_4b_instruct,Llama-Scout,0.035530051971431706
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_4b_instruct,Qwen-235B,-0.004324019210610375
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_4b_instruct,Qwen-30B,-0.009918974886244158
claude_4_5_haiku+gpt_120b_oss+gpt_5+qwen3_4b_instruct,Claude-Sonnet,0.009929439026183803
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,Gemma-27B,-0.0008108199427977469
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,Gemma-12B,-0.015566930586127958
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,Gemma-4B,0.13991146064011173
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,Qwen-235B,-0.002668160449426936
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,Qwen-30B,-0.014914247276922615
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,Qwen-4B,-0.0053603592693089175
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,GPT-5,0.05844134831523748
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,Claude-Sonnet,0.019183585459002353
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,Gemma-27B,0.0003671148495197757
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,Gemma-12B,-0.015712701430880716
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,Gemma-4B,0.1458341175826648
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,Llama-Scout,0.03728668550642947
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,Qwen-30B,-0.012726765442423377
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,Qwen-4B,0.0005114069645860003
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,GPT-5,0.04946925936153165
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,Claude-Sonnet,0.019476415573646766
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,Gemma-27B,-0.0007450715482179987
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,Gemma-12B,-0.017805894626101194
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,Gemma-4B,0.13638894050795966
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,Llama-Scout,0.03651454870745239
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,Qwen-235B,0.0018973363541153372
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,Qwen-4B,-0.003951002905123457
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,GPT-5,0.056420840595595434
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,Claude-Sonnet,0.018808821384053626
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,Gemma-27B,0.00120940342293116
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,Gemma-12B,-0.01477036416708885
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,Gemma-4B,0.13798416153773505
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,Llama-Scout,0.032803956537072784
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,Qwen-235B,0.0023071593330655053
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,Qwen-30B,-0.010016834822938248
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,GPT-5,0.055605933847919425
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,Claude-Sonnet,0.015969765821199078
claude_4_5_haiku+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,Gemma-27B,-0.00033265522175734974
claude_4_5_haiku+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,Gemma-12B,-0.012227542431645116
claude_4_5_haiku+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,Gemma-4B,0.1491596230037465
claude_4_5_haiku+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,Llama-Mav,-0.004524242537375739
claude_4_5_haiku+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,Qwen-30B,-0.014853301353674131
claude_4_5_haiku+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,Qwen-4B,-0.0031209397818935947
claude_4_5_haiku+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,GPT-5,0.05210978454580921
claude_4_5_haiku+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,Claude-Sonnet,0.021360341887481676
claude_4_5_haiku+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,Gemma-27B,0.00024362540513672704
claude_4_5_haiku+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,Gemma-12B,-0.012100811850206394
claude_4_5_haiku+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,Gemma-4B,0.1394947909535968
